XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:x(Car body) - Acceleration of point (0 0 0) of body Car body relative to Base0  SC Base0  projection X (a:y(Car body)),
36.470123,0,-0.0006761172,-0.0011386066
36.476124,0,-0.00053834444,-0.0023027842
36.480125,0,0.0015002877,0.0056297691
36.485126,0,0.00041242427,-0.0099931192
36.490124,0,0.0031682844,0.0082407854
36.496124,0,-0.0021855719,0.0030498218
36.500126,0,0.0013274873,0.0077931727
36.505123,0,0.00035940445,-0.0013082474
36.511124,0,-0.0014797684,-0.0016416863
36.515125,0,-0.00097060407,-0.0087483833
36.520126,0,-0.0028745539,-0.015151142
36.525124,0,-0.0081294142,0.00077958114
36.531124,0,0.00093498896,0.0042923777
36.535126,0,0.00040690924,0.0072990009
36.540127,0,0.0018897639,0.0071934038
36.545124,0,0.00031124603,0.0025378875
36.550125,0,-3.0681647E-0005,-0.00095470389
36.555126,0,0.0025418173,0.011531464
36.560123,0,0.0023183047,-0.011771173
36.565125,0,-0.0055263634,-0.0019076486
36.570126,0,-0.00151629,0.0010536845
36.575127,0,-0.0016293077,0.0010147375
36.580124,0,0.0019188412,0.0030919078
36.585125,0,0.00012317505,0.0016262686
36.590126,0,-0.0012409085,0.0033552048
36.595123,0,-0.0015346443,-0.014298671
36.600124,0,0.0021744259,0.0009001338
36.605125,0,0.00066288561,0.0028103197
36.611126,0,-1.767629E-0005,0.0084365672
36.615124,0,-0.0034315302,-0.00066124753
36.620125,0,-0.0014929482,-0.0099469516
36.625126,0,-0.00075335457,-0.0047427798
36.631126,0,-0.00054195424,-0.0067246659
36.635124,0,-0.0012725455,-0.00034034671
36.640125,0,0.00223853,0.0018639236
36.646126,0,-0.00017712367,0.003814687
36.650124,0,-0.0013360763,-0.0024425224
36.655125,0,8.7283246E-0005,0.012958135
36.660126,0,-0.0037553473,-0.0059716729
36.666126,0,0.0022934054,-0.0033591178
36.670124,0,-0.0013465398,-0.0097782556
36.675125,0,-0.00058591226,-0.0024431983
36.681126,0,0.00087890343,-0.0028222972
36.685123,0,0.00059960585,0.0046420796
36.690125,0,0.0020052625,0.012849601
36.695126,0,0.0057587721,-0.00035737533
36.701126,0,-0.002106705,-0.00078558293
36.705124,0,-0.00086683576,-0.0026442437
36.710125,0,0.002457327,0.013273774
36.715126,0,0.0042655459,-0.0093772998
36.720123,0,-0.0039971527,0.00099168892
36.725124,0,-0.0022853133,0.002882692
36.730125,0,-0.0023734581,0.00088932808
36.735126,0,0.0012689845,0.0012993803
36.740124,0,-0.0017933436,-0.0016032661
36.745125,0,0.00075741613,0.0011908901
36.750126,0,-0.0025773563,-0.017782191
36.755123,0,0.0017713829,0.00027959803
36.760124,0,0.0018689791,0.0044000973
36.765125,0,0.0010365349,0.0038394099
36.770126,0,-0.0022152031,0.0018334634
36.775124,0,0.00047715835,0.0029306584
36.781124,0,-0.00057721906,-0.0066060275
36.785126,0,0.0032086635,-0.00065868505
36.790127,0,0.00098560669,0.0063422364
36.795124,0,0.0010585077,0.00073481072
36.801125,0,-6.1565224E-0005,0.0033657721
36.805126,0,0.001555939,-0.00043982812
36.810123,0,0.00051366276,0.00016662737
36.816124,0,-0.0013223868,2.6845257E-0005
36.820126,0,0.0023083556,0.0068917735
36.825127,0,0.00091123366,-0.0088580633
36.830124,0,0.0043238676,0.0080249468
36.836124,0,-0.0034231918,0.0021789833
36.840126,0,-9.5653137E-0005,0.0082406504
36.845123,0,0.0026208097,0.013807303
36.850124,0,0.0052515836,-0.0028802466
36.856125,0,0.002028265,-0.0041695829
36.860126,0,-0.0058791521,-0.0078481566
36.865124,0,-0.0059698271,-0.0064015095
36.870125,0,-0.001400258,-0.00040520687
36.875126,0,0.0020894695,0.0051114061
36.880123,0,-0.0027447361,-0.010386515
36.885124,0,-0.0045056846,0.010983521
36.890125,0,0.0038085431,0.00015595801
36.895126,0,0.0035072067,-0.0033001702
36.900124,0,0.0026747177,-0.0037312226
36.905125,0,-0.00064995943,-0.0048924638
36.910126,0,0.0010835914,-0.0025099495
36.915127,0,-0.0012243022,-0.004125875
36.920124,0,0.0019360413,0.016556365
36.925125,0,-0.0038863809,0.00083686243
36.930126,0,-0.0033246765,-0.0011359863
36.935123,0,0.0030588086,0.0019440961
36.940125,0,0.0056104604,0.0029498786
36.945126,0,0.00045577422,-0.000468082
36.951126,0,0.0012134372,0.0063355397
36.955124,0,-0.0036500017,-0.0015790205
36.960125,0,-0.00093199708,-0.0092289075
36.965126,0,-0.0021126822,-0.0045182328
36.971127,0,-0.0010859228,-0.0059691821
36.975124,0,-0.00024357397,0.0027792878
36.980125,0,-0.00037074756,-0.011156982
36.985126,0,0.0055353055,0.0099221626
36.991123,0,-0.0021690347,0.0059706499
36.995125,0,-0.00097887579,0.0099099856
37.000126,0,-0.00081316527,0.0011186296
37.006126,0,-0.00088814035,-0.00015151069
37.010124,0,-1.3729986E-0005,-0.0082856622
37.015125,0,-0.002261762,-0.016283521
37.020126,0,-0.0018605636,6.0460905E-0005
37.026127,0,0.0033695363,0.0019694634
37.030125,0,-2.877548E-0006,0.0036303853
37.035126,0,0.002450207,0.0061067683
37.040127,0,0.001648039,0.0032244425
37.045124,0,-0.00078609103,0.00052555982
37.050125,0,0.002546648,0.013683539
37.055126,0,0.002765588,-0.0085130483
37.060123,0,-0.0046641789,0.0002406417
37.065125,0,-0.0018329597,0.0015481215
37.070126,0,-0.00027268621,-0.0018963636
37.075127,0,0.0018202453,0.016026551
37.080124,0,-0.0030558072,-0.0011554244
37.085125,0,-0.0022493307,-0.0040652277
37.090126,0,0.00058028218,-0.00098947471
37.095123,0,0.0022855918,0.0015425282
37.100124,0,-3.3498603E-0005,0.00038237945
37.106125,0,0.00039094864,0.0089742979
37.110126,0,-0.0031153935,0.0014739434
37.115124,0,-0.00053853542,-0.0074687689
37.120125,0,-0.00089917472,-0.0032433253
37.126125,0,-0.00034251876,-0.0069922577
37.130123,0,-0.00027545393,-0.0021766447
37.135124,0,0.0017891573,-0.0012381785
37.141125,0,0.00044941664,0.00025199715
37.145126,0,-0.00082996109,-0.0050555877
37.150124,0,-0.00017896513,0.011643262
37.155125,0,-0.002874234,-0.0050867116
37.161125,0,0.0017940542,-0.00088019617
37.165127,0,-0.0015304383,-0.006378409
37.170124,0,-0.00023748698,0.00034111194
37.176125,0,0.0011901901,-0.00089689653
37.180126,0,-4.1611402E-0005,0.004765308
37.185123,0,0.0018142693,0.011125607
37.190125,0,0.005141234,-0.0027614755
37.196125,0,-0.0017355689,-0.0035215809
37.200127,0,-0.0010356355,-0.0048183817
37.205124,0,0.0024470917,0.012260375
37.210125,0,0.0028218124,-0.0090604285
37.215126,0,-0.0044711758,0.0029649402
37.220123,0,-0.0020931957,0.0055418317
37.225124,0,-0.0023873069,0.0034538878
37.230125,0,0.00098106416,0.0031080563
37.235126,0,-0.0005976762,-0.00075624132
37.240124,0,-8.0246895E-0007,-0.00021590646
37.245125,0,-0.0022692506,-0.019194474
37.250126,0,0.0022325255,-0.0021760326
37.255123,0,0.0041512828,0.0028301871
37.260124,0,-0.0010088845,0.0019212515
37.265125,0,-0.0019262104,0.001853687
37.270126,0,4.6246354E-0005,0.004042319
37.276127,0,-0.00078953966,-0.004425372
37.280125,0,0.0030525681,0.0013714
37.285126,0,0.00074798911,0.0075957444
37.290127,0,0.0010211174,0.0011001022
37.296124,0,0.0013070937,0.0026186889
37.300125,0,-0.0009984636,-0.0055849934
37.305126,0,-0.00057094469,0.0098214699
37.310123,0,-0.0047028461,-0.0087650912
37.316124,0,0.0021146173,-0.0032919711
37.320126,0,-0.0017802956,-0.008003084
37.325127,0,-0.00041250535,0.00144693
37.331123,0,0.0012052737,0.0015910137
37.335125,0,0.00046731927,0.0086347889
37.340126,0,0.00258566,0.015107576
37.345123,0,0.0048070191,-0.0019432962
37.351124,0,-0.0040379213,-0.0051041897
37.355125,0,0.0011780581,-0.0069779386
37.360126,0,-0.0011658841,-0.0069194245
37.365124,0,-9.1568996E-0005,-0.0023733412
37.370125,0,-0.00030046943,0.00094966899
37.375126,0,-0.0018206502,-0.011251683
37.380123,0,-0.0018215699,0.012011001
37.385124,0,0.0077717225,0.0026781566
37.390125,0,-0.001647174,-0.0021089064
37.395126,0,0.001036929,-0.0011405229
37.400124,0,-0.00044040696,-0.002805525
37.405125,0,-0.0011326869,-0.0020142067
37.410126,0,0.00044623675,-0.0036781623
37.415127,0,0.0016541865,0.014193268
37.420124,0,-0.0021495253,-0.00089165545
37.425125,0,-0.001769535,-0.0031410167
37.431126,0,-0.00017040742,-0.008518815
37.435123,0,0.00348384,0.00062418391
37.440125,0,0.0026349928,0.010231622
37.445126,0,0.00135355,0.0048408685
37.451126,0,5.9151549E-0005,0.0067511075
37.455124,0,0.00073011132,0.00015788204
37.460125,0,-0.0021069674,-0.0018154989
37.466125,0,0.00040239331,-0.0036199118
37.470123,0,0.001431182,0.0025477263
37.475124,0,-0.00020667676,-0.01286047
37.480125,0,0.0028303619,0.0057573738
37.486126,0,-0.0021776813,0.0034220994
37.490124,0,0.00081105332,0.0096372757
37.495125,0,0.0003695637,0.0024801309
37.501125,0,-0.0012267998,0.0027590699
37.505123,0,-0.00096132129,-0.0047528879
37.510124,0,-0.0021693972,-0.01286411
37.515125,0,-0.0059357518,0.00032227271
37.521126,0,0.0019149911,0.00076984585
37.525124,0,0.00036979755,0.0024090323
37.530125,0,-0.0028117173,-0.013316147
37.535126,0,-0.0038896368,0.0094593605
37.540127,0,0.0042305957,-0.0010257881
37.545124,0,0.0028098524,-0.002655955
37.550125,0,0.0033715814,-0.00057516142
37.555126,0,-0.00073684874,-0.0012185355
37.560123,0,0.00015215893,0.0010600523
37.565125,0,0.00068371993,-0.00071351347
37.570126,0,0.0023095831,0.017521895
37.575127,0,-0.0018824909,-0.00039569507
37.580124,0,-0.0011850686,-0.0043525579
37.585125,0,0.0014950099,-0.0029658657
37.590126,0,0.0028587736,-0.0016376262
37.595123,0,1.172961E-0005,-0.0027169413
37.601124,0,0.00054421846,0.0066527161
37.605125,0,-0.0031282769,0.00078751636
37.610126,0,-0.0010870568,-0.0062270607
37.615124,0,-0.0012255292,-0.00070416735
37.621124,0,-0.0010876012,-0.0037126651
37.625126,0,5.9257156E-0005,0.0010239137
37.630123,0,0.0023931381,0.00085892709
37.636124,0,-0.00039277319,0.00017299275
37.640125,0,-0.0011298906,-0.006334072
37.645126,0,-0.00071436196,0.0088684503
37.650124,0,-0.0038862324,-0.0078306608
37.656124,0,0.0014612299,-0.0027345791
37.660126,0,-0.00059147435,-0.0085264305
37.665127,0,-0.0024923733,-0.013667118
37.670124,0,-0.0063836509,0.0023474351
37.676125,0,0.00095436652,0.0046659047
37.680126,0,0.00083593471,0.0069067827
37.685123,0,0.0025960354,0.004981834
37.690125,0,-0.00018225533,-0.00024995557
37.695126,0,0.0014104217,-0.0036299468
37.700127,0,0.0031950888,0.010382051
37.705124,0,0.0029935609,-0.011606538
37.710125,0,-0.0044341497,-0.00030955221
37.715126,0,-0.0020533898,0.0036870586
37.720123,0,-0.002939166,0.0034759142
37.725124,0,0.0010825669,0.0050396184
37.730125,0,-0.0014367799,0.0024156906
37.735126,0,0.0012101901,0.0040933732
37.740124,0,-0.0017827292,-0.016433371
37.745125,0,0.002921354,-0.0010249619
37.750126,0,0.0022398101,0.00094345014
37.755123,0,-0.0021697844,-0.0014843387
37.760124,0,-0.0050824573,-0.0025681127
37.765125,0,-0.00076428754,0.00053895492
37.771126,0,-0.0010485931,-0.0060745301
37.775124,0,0.0032279696,0.0015319757
37.780125,0,0.0012512092,0.0093955202
37.785126,0,0.0020785332,0.0044941027
37.791126,0,-0.0023839569,0.0051328293
37.795124,0,-0.0018659366,-0.0035968707
37.800125,0,-0.0018885506,0.010415437
37.805126,0,-0.0056143529,-0.0098850774
37.811127,0,0.002695092,-0.0055180918
37.815125,0,-0.00033944563,-0.01015809
37.820126,0,-0.00015998103,-0.001416281
37.826126,0,0.0019827108,0.00037516424
37.830124,0,0.0010909808,0.0086469371
37.835125,0,0.0020943685,0.016081421
37.840126,0,0.0030248654,0.00016803354
37.846127,0,-0.0043578297,-0.0022189894
37.850124,0,0.0012113913,-0.0044806558
37.855125,0,-0.0018843153,-0.0058339639
37.860126,0,-0.00080823927,-0.0029673851
37.865124,0,0.00023342349,-0.00080639811
37.870125,0,-0.0027562501,-0.013909867
37.875126,0,-7.9712496E-0005,0.0098754605
37.880123,0,0.0060952478,0.00016349835
37.885124,0,0.0018404473,-0.0017954368
37.890125,0,0.00040217015,0.0020572287
37.895126,0,-0.0017570192,-0.016312947
37.900124,0,0.004843533,0.0017168215
37.905125,0,0.0036888444,0.0045800065
37.910126,0,-0.0029840432,0.0003597801
37.915127,0,-0.003393519,-0.0016969052
37.920124,0,-0.00050733989,-0.00040625883
37.926125,0,-0.00059339666,-0.0090326816
37.930126,0,0.0042425934,-0.00098964793
37.935123,0,0.0021355366,0.0083370591
37.940125,0,0.00052395806,0.0030199464
37.946125,0,0.0028167579,0.0073968582
37.950127,0,0.001174276,0.0023248752
37.955124,0,-0.0020964525,0.0010052499
37.961124,0,-0.00093299255,-0.00052856782
37.965126,0,0.0010477562,0.0050690104
37.970123,0,0.00069573947,-0.011695354
37.975124,0,0.001709102,0.0046582124
37.981125,0,-0.0019053072,0.00044905121
37.985126,0,0.0037411419,0.0070391148
37.990124,0,0.0019083921,6.5335764E-0005
37.996124,0,0.0022172173,0.0017724587
38.000126,0,0.00072792266,-0.0046566655
38.005123,0,-0.0023038597,-0.011565919
38.010124,0,-0.0057768342,0.002397324
38.016125,0,0.0013467106,0.0033242751
38.020126,0,0.0014534598,0.0050620474
38.025124,0,-0.0024048595,-0.012282756
38.030125,0,-0.0042423978,0.008756726
38.035126,0,0.0025905254,-0.0034652869
38.040127,0,0.0047638724,-0.0044903033
38.045124,0,0.0011029136,-0.0035112307
38.050125,0,-0.0029579017,-0.0037787352
38.055126,0,7.3820906E-0005,0.00051774638
38.060123,0,0.00387884,0.0017089234
38.065125,0,0.0027801893,0.019680476
38.070126,0,-0.0013721033,0.0024227053
38.075127,0,-0.00035694861,-0.0014832251
38.080124,0,-0.0012435336,-0.0026372701
38.085125,0,0.0014500631,-0.0018833799
38.090126,0,-0.00061939191,-0.0042852722
38.096127,0,0.00077351107,0.0044599255
38.100124,0,-0.0017412102,-0.0010313846
38.105125,0,0.0020976921,-0.0067572463
38.110126,0,0.0002963006,-0.0010329097
38.116123,0,-0.0053817155,-0.0039083217
38.120125,0,0.0011050936,0.0054116324
38.125126,0,0.0023333051,-0.0095361415
38.130123,0,0.0030474707,0.0081486832
38.136124,0,-0.0025349674,0.0030951027
38.140125,0,0.0016251577,0.0080011701
38.145126,0,0.00078978098,-0.0013348181
38.151127,0,-0.0029852898,-0.0023732395
38.155125,0,-0.0028235989,-0.0097244857
38.160126,0,-0.0017365994,-0.015232042
38.165127,0,-0.0042509157,0.0021926893
38.171124,0,0.0039687012,0.0056043505
38.175125,0,-0.0017723138,0.006757712
38.180126,0,0.0040550176,0.008116737
38.185123,0,0.00080462551,0.0025483083
38.190125,0,0.00080474652,-0.00055681396
38.195126,0,0.0033562812,0.01219888
38.200127,0,0.0011669665,-0.012453064
38.205124,0,-0.00631908,-0.0019068776
38.210125,0,-0.0026783994,0.00023036622
38.215126,0,-0.002809867,0.0004365012
38.220123,0,0.0016767142,0.0032768704
38.225124,0,0.0047531463,0.0029140324
38.230125,0,-0.0014858244,0.0029725535
38.235126,0,-0.0029392135,-0.015445374
38.240124,0,-0.0015553443,-0.00024853094
38.245125,0,-0.000226171,0.0021752906
38.251125,0,0.0014412778,0.0094216596
38.255123,0,-0.0066031329,-0.0018027935
38.260124,0,-0.00070246501,-0.010128397
38.265125,0,0.0027285379,-0.0038952865
38.271126,0,0.0022227874,-0.0048247725
38.275124,0,-0.0076943049,-0.0027744316
38.280125,0,0.0033200991,0.0021288444
38.286125,0,0.0019972164,0.0052071284
38.290127,0,-0.00082986703,-0.002540587
38.295124,0,0.0035109441,0.014012336
38.300125,0,-0.0034735138,-0.0062559033
38.306126,0,0.0023346581,-0.0037734401
38.310123,0,-0.00059077085,-0.0099946624
38.315125,0,0.00054051453,-0.0023161208
38.321125,0,0.0014791319,-0.002916605
38.325127,0,0.0012816318,0.0047348482
38.330124,0,0.0022084871,0.013007657
38.335125,0,0.0016635886,-0.0019281984
38.341125,0,-0.0025397791,-0.00084722636
38.345123,0,-0.00022265446,-0.0019636888
38.350124,0,0.0031147928,0.013846192
38.355125,0,0.0042671012,-0.0093282619
38.360126,0,-0.0037704287,0.0016358007
38.365124,0,-0.0035913312,0.0025998182
38.370125,0,-0.0032848571,0.00086083403
38.375126,0,0.0025705234,0.0020448756
38.380123,0,-0.0023116115,-0.0014181626
38.385124,0,-0.0049876473,-0.00075113872
38.390125,0,-0.0025785507,-0.018325012
38.395126,0,-0.0026282256,-0.00073130138
38.400124,0,-0.00068953668,0.0042610471
38.405125,0,0.0029459654,0.0044518164
38.410126,0,0.0030184158,0.0035328304
38.415127,0,0.0022378769,0.0034160116
38.421124,0,0.00050376519,-0.0064430269
38.425125,0,0.0056297043,8.3165469E-0005
38.430126,0,0.0034187939,0.0072948104
38.435123,0,-0.00059805706,-3.5932906E-0005
38.441124,0,-0.00058652635,0.002218493
38.445126,0,0.0049825069,0.00051548117
38.450127,0,0.0020685375,0.00049968238
38.456123,0,-0.0021055194,-1.6771159E-0005
38.460125,0,0.0041028247,0.00779005
38.465126,0,0.0031642097,-0.0082929786
38.470123,0,0.0057283039,0.0088095739
38.476124,0,-0.0011095224,0.0025882979
38.480125,0,0.0010686133,0.0089663714
38.485126,0,0.0022555019,0.014117899
38.490124,0,0.0055178115,-0.0034242957
38.496124,0,-0.0063508516,-0.007367292
38.500126,0,0.020120371,-0.00084881199
38.505123,0,-0.00056414725,-0.0050679534
38.510124,0,-0.0018611038,-0.0001714738
38.515125,0,0.0017539739,0.0049423389
38.520126,0,-0.002638397,-0.010695803
38.525124,0,0.0026408408,0.014563119
38.530125,0,0.0097326953,0.0017665986
38.535126,0,-0.0020983943,-0.005241171
38.540127,0,-0.0052617211,-0.006343558
38.545124,0,-0.0052741081,-0.0066683139
38.550125,0,0.01416115,0.0010681814
38.555126,0,-0.010419309,-0.007568317
38.560123,0,0.00230098,0.017900432
38.565125,0,0.0044617667,0.0031315931
38.570126,0,-0.0024953049,-0.0015630635
38.575127,0,-0.0059332787,-0.0007598229
38.580124,0,-0.0052909125,-0.00061041623
38.585125,0,-0.0041694883,-0.0019543217
38.591125,0,0.0037374208,0.0070274887
38.595123,0,-0.0065804515,-0.0032346183
38.600124,0,-0.0019245381,-0.01015679
38.605125,0,-0.0010213265,-0.0045460109
38.611126,0,0.003678204,-0.0047800131
38.615124,0,0.0033800481,0.0037826304
38.620125,0,-0.0026711891,-0.013753885
38.625126,0,0.0028504198,0.0096575674
38.631126,0,-0.0089092692,0.0039758668
38.635124,0,0.0064061587,0.012249947
38.640125,0,0.0033166581,0.0021581489
38.646126,0,0.0041271509,0.00097279373
38.650124,0,-0.001124254,-0.0090381503
38.655125,0,-0.0031793911,-0.017257133
38.660126,0,-0.017863624,-0.0055993339
38.666126,0,-0.0011228422,0.0013251816
38.670124,0,0.0020274946,0.0063014599
38.675125,0,0.0038529879,0.0069012637
38.680126,0,-0.0014362747,0.0026758697
38.685123,0,-0.0026036359,0.0010804553
38.690125,0,-0.00037072276,0.013533877
38.695126,0,0.0080824066,-0.0062875096
38.700127,0,-0.0099932542,-0.0024751185
38.705124,0,0.0021899992,0.00256599
38.710125,0,0.0038564205,-0.00015236314
38.715126,0,-0.0011753001,0.015916809
38.720123,0,-2.2218008E-0005,-0.00060657755
38.725124,0,0.0021847868,-0.0032931436
38.730125,0,-0.0069521046,-0.003774856
38.735126,0,-0.0071181948,-0.0017768012
38.740124,0,-0.0034760274,-0.0010282813
38.746124,0,0.003287913,0.0098183062
38.750126,0,-0.0029974503,0.00084788288
38.755123,0,-0.00051035313,-0.0083365198
38.760124,0,0.00099881459,-0.0031115604
38.766125,0,-0.0038106064,-0.0080930339
38.770126,0,-0.0020743108,-0.003113067
38.775124,0,0.0028030837,-0.0010828723
38.781124,0,0.0047286619,0.0013907275
38.785126,0,0.0018369025,-0.0043536853
38.790127,0,0.002764246,0.013267329
38.795124,0,0.00086927693,-0.0039991825
38.801125,0,0.0023828088,-0.00035845311
38.805126,0,-0.0017841202,-0.0064461729
38.810123,0,0.00017435761,0.00092002429
38.816124,0,0.00099061197,-0.00028597235
38.820126,0,-0.0001563346,0.0054341927
38.825127,0,0.0012259076,0.01191425
38.830124,0,-0.0018927405,-0.0048449449
38.836124,0,-0.0045765592,-0.0038643919
38.840126,0,-0.0016493328,-0.0047263564
38.845123,0,0.00056677946,0.012457995
38.850124,0,0.0090101045,-0.0067795413
38.855125,0,-0.00063717674,0.0038948511
38.860126,0,-0.0054085553,0.0041405652
38.865124,0,-0.0074878372,0.0018671462
38.870125,0,4.7994145E-0005,0.0030049342
38.875126,0,-0.01540177,0.0028649699
38.880123,0,0.01282671,-0.00069297169
38.885124,0,-0.006147963,-0.017992273
38.890125,0,0.0084348097,-0.0027167245
38.895126,0,0.0053857686,0.0052588522
38.901127,0,0.0018679991,0.010881553
38.905125,0,0.00061417872,0.0020144077
38.910126,0,-0.0014313791,-0.0051182942
38.915127,0,-0.0092325127,-0.0043922854
38.921124,0,-0.00388676,-0.010883696
38.925125,0,0.013374859,0.0052674515
38.930126,0,0.019846091,0.0055541438
38.936127,0,-0.0079301829,-0.00069821958
38.940125,0,0.005098389,-0.003056661
38.945126,0,0.0055818358,0.012653286
38.950127,0,0.0032523624,-0.0053288187
38.956123,0,0.0034213723,-0.0024917845
38.960125,0,-0.0061367368,0.0024401168
38.965126,0,0.006813562,0.00060948136
38.970123,0,0.0038344709,-0.0009526069
38.975124,0,-0.0087979389,-0.0022130397
38.980125,0,0.0029561883,0.00041263885
38.985126,0,0.0067623057,0.0026351989
38.990124,0,-0.024658553,-0.0068370379
38.995125,0,-0.030757921,-0.010291755
39.000126,0,-0.00030634779,-0.00040878201
39.005123,0,0.014775113,0.00552443
39.010124,0,-0.04012439,-0.0079495143
39.015125,0,-0.034414951,-0.0095098391
39.020126,0,-0.016160056,-0.004594462
39.026127,0,0.044233795,0.025507489
39.030125,0,-0.013139181,-0.0087848185
39.035126,0,-0.014204644,-0.0011809821
39.040127,0,-0.01223459,-0.00047717476
39.045124,0,-0.0046638702,-0.0022622191
39.050125,0,-0.0088762268,0.00047274283
39.055126,0,0.00039495816,-0.00036860534
39.060123,0,-0.025251042,-0.005978446
39.065125,0,-0.029561909,-0.0068022977
39.070126,0,-0.019031053,-0.0070959055
39.075127,0,0.02523466,0.010474478
39.080124,0,-0.018598886,-0.011330061
39.085125,0,0.0095595792,0.0018577527
39.090126,0,0.016134867,-0.00052604248
39.095123,0,-0.0020677473,-0.015384484
39.100124,0,-0.057081286,0.0236011
39.105125,0,-0.031069467,0.015995326
39.110126,0,-0.018449545,0.0077311909
39.115124,0,-0.030198624,0.015559231
39.120125,0,0.016657686,-0.0077276742
39.126125,0,0.010689831,-0.0029119018
39.130123,0,-0.0043745181,0.0018854851
39.135124,0,-0.021324545,0.013141548
39.140125,0,-0.0066111716,0.0044415011
39.145126,0,-0.043851495,0.02012522
39.150124,0,-0.00593653,0.003811327
39.155125,0,0.010239414,0.00073883223
39.161125,0,-0.012597572,0.0066801966
39.165127,0,-0.0025867079,-0.0053977221
39.170124,0,-0.0063415049,-0.0040862067
39.175125,0,0.0087822927,-0.0056289495
39.180126,0,-0.018857569,0.0096530244
39.185123,0,-0.031987086,0.016822884
39.190125,0,-0.020315703,0.0094624693
39.195126,0,0.014513442,-0.008854433
39.200127,0,0.0026623977,-0.008137593
39.205124,0,0.012655539,-0.0044153649
39.210125,0,0.018566426,-0.0078697633
39.215126,0,-0.082959846,0.031066192
39.220123,0,-0.070941426,0.025013125
39.225124,0,-0.020266363,0.015959304
39.231125,0,0.0065693101,-0.0095572155
39.235126,0,0.022350796,-0.00049289683
39.240124,0,-0.033922531,0.021755969
39.246124,0,-0.050187968,0.025164817
39.250126,0,0.040590789,-0.02012427
39.256126,0,0.010965741,-0.010623537
39.260124,0,-0.027057447,0.021849424
39.265125,0,0.0011123794,0.0033496947
39.271126,0,0.0047661737,-0.00058484508
39.275124,0,0.0099850548,-0.0018720005
39.281124,0,-0.0056821844,-0.0032438335
39.285126,0,0.00069216441,-0.0024834794
39.290127,0,0.0060345381,0.0028705948
39.295124,0,-0.0069428892,0.0059905844
39.300125,0,-0.0093638888,0.0028242427
39.305126,0,0.016922675,-0.0032962323
39.310123,0,-0.0029571985,0.00083816261
39.315125,0,0.00036662785,-0.0057014558
39.321125,0,0.0043162107,-0.0022193561
39.325127,0,-0.017597662,0.0051220367
39.330124,0,0.0041829115,-0.0026970925
39.335125,0,-0.0085489182,0.0071385298
39.340126,0,-0.0070224213,0.0053603575
39.345123,0,0.014243666,-0.0030171615
39.350624,0,-0.030109879,0.021692885
39.355625,0,-0.051499553,0.025789088
39.360626,0,-0.031650968,0.0145438
39.365623,0,0.019903921,-0.0074113719
39.370625,0,0.054925513,-0.025156733
39.375626,0,0.045090623,-0.021601299
39.380627,0,0.0064372201,-0.0089445673
39.386623,0,-0.018852344,0.0089821275
39.390625,0,0.0061544646,-0.015439768
39.395626,0,0.019999543,-0.0067791259
39.400623,0,-0.022177229,0.004883864
39.405624,0,-0.047931157,0.02518668
39.410625,0,0.060245495,-0.024351476
39.415627,0,-0.085231856,0.034987487
39.420624,0,-0.0013353974,-0.0052433526
39.426624,0,-0.014013384,0.0083718216
39.430626,0,-0.006785627,-0.002725143
39.435623,0,-0.0073910747,0.00081411412
39.441624,0,0.034015082,-0.0068884213
39.445625,0,0.013347171,-0.012424081
39.450626,0,0.0062843356,3.7797272E-0005
39.455624,0,0.01178113,0.0010301853
39.460625,0,0.0027498023,0.0023209804
39.466625,0,0.023735682,-0.00082873623
39.470627,0,-0.0032689895,0.0026305758
39.475624,0,-0.024030218,0.010881225
39.480625,0,0.0038480482,0.0034869676
39.485626,0,0.035097349,-0.02414958
39.491627,0,-0.015743351,0.0034963693
39.495625,0,0.033361219,-0.0082730716
39.500626,0,0.03624564,-0.010913132
39.505627,0,-0.022502616,0.0015005526
39.510624,0,-0.0024389415,-0.0024014513
39.515625,0,-0.02236136,0.014519566
39.521626,0,-0.0057656709,0.010624642
39.525623,0,-0.010272011,-0.0011285347
39.531624,0,0.0043091965,-0.0059262528
39.535625,0,0.0059844116,-0.00068998843
39.540627,0,-0.01599591,0.0030497916
39.546623,0,0.019155074,-0.012462313
39.550625,0,-0.023659782,0.011609942
39.555626,0,0.029108433,-0.014861905
39.561626,0,-0.0068430109,0.00099281501
39.565624,0,0.0056345249,0.0021031648
39.570625,0,-0.022855973,0.011290412
39.575626,0,-0.014338975,0.0057052053
39.580624,0,0.025526032,-0.0069105253
39.585625,0,0.063504122,-0.015097556
39.590626,0,-0.094080895,0.044271484
39.596626,0,0.071018465,-0.028822338
39.600624,0,-0.010296717,0.0027129471
39.605625,0,-0.0084285922,0.0024668463
39.611626,0,-0.00064607424,0.0047327899
39.615623,0,0.044217397,-0.022578387
39.620625,0,0.023581101,-0.015291587
39.625626,0,-0.011065344,0.0055390317
39.630627,0,0.024356727,-0.0025440294
39.635624,0,0.034813404,-0.016854884
39.640625,0,0.004338929,-0.010851373
