X a:y(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Y, a:z(Car body) - Acceleration of point (6 0 1) of body Car body relative to Base0  SC Base0  projection Z,
4.0706248,0,0.054453108
4.0766249,0,0.058694702
4.0806251,0,0.11588056
4.0856252,0,-0.08778137
4.0901251,0,0.033981703
4.0951252,0,-0.018524032
4.1001248,0,-0.019216329
4.105125,0,0.041920129
4.111125,0,-0.02396388
4.1151252,0,0.052045953
4.1201248,0,-0.084530406
4.1251249,0,-0.082967833
4.130125,0,-0.01492399
4.1361251,0,0.042994726
4.1401248,0,-0.15374136
4.1451249,0,0.042248596
4.150125,0,-0.048015919
4.1551251,0,-0.0001849566
4.1611252,0,-0.02156877
4.1651249,0,-0.028250284
4.1711249,0,-0.017185288
4.1751251,0,0.0026299341
4.1801252,0,-0.0098394006
4.1861248,0,0.018769717
4.190125,0,0.0086073736
4.196125,0,0.15796532
4.2001252,0,0.015118739
4.2051249,0,0.021313796
4.2111249,0,0.049636032
4.2151251,0,-0.024970397
4.2211251,0,-0.076648653
4.2251248,0,0.034165885
4.230125,0,0.010380671
4.236125,0,0.021471921
4.2401252,0,-0.033675443
4.2461252,0,-0.018991916
4.2501249,0,-0.1137612
4.255125,0,-0.012809995
4.2601252,0,0.020364802
4.2651248,0,0.040952045
4.2711248,0,-0.09888491
4.275125,0,0.01047851
4.2801251,0,-0.047832604
4.2851248,0,-0.029560978
4.2901249,0,0.0180066
4.2961249,0,-0.014575949
4.3001251,0,-0.017305927
4.3061252,0,0.015014861
4.3101249,0,0.065252677
4.315125,0,-0.027513888
4.321125,0,0.047037255
4.3251252,0,0.016078301
4.3311248,0,-0.054045022
4.335125,0,-0.064836271
4.3401251,0,0.013235211
4.3461251,0,-0.018560892
4.3501248,0,-0.022652531
4.3561249,0,0.0047972309
4.3601251,0,0.053318646
4.3651252,0,-0.020501383
4.3701248,0,0.014425724
4.3751249,0,-0.04551363
4.381125,0,-0.042445
4.3851252,0,0.012541308
4.3901248,0,0.015896818
4.3956251,0,0.0083750803
4.4006252,0,-0.008851652
4.4056249,0,0.016069869
4.4116249,0,0.008108194
4.4156251,0,-0.0042987452
4.4216251,0,-0.0055160359
4.4256248,0,0.0060843211
4.430625,0,0.0093365898
4.436625,0,0.0079366639
4.4406252,0,0.0027377948
4.4466252,0,0.0058859196
4.4506249,0,0.0052815103
4.4556251,0,0.0034398076
4.4606252,0,0.0059001655
4.4656248,0,-0.010432781
4.4716249,0,0.033441663
4.475625,0,-0.080794558
4.4806252,0,0.0096369935
4.4856248,0,-0.012508049
4.4906249,0,0.014424996
4.4966249,0,0.04402886
4.5006251,0,-0.061967198
4.5056248,0,0.0076397792
4.5116248,0,0.04152881
4.515625,0,-0.030303979
4.521625,0,-0.04425592
4.5256252,0,-0.099856973
4.5301251,0,-0.068351053
4.5351248,0,-0.021583933
4.5401249,0,-0.012405098
4.545125,0,-0.02147964
4.5501251,0,0.004383455
4.5561252,0,-0.0061306669
4.5601249,0,-0.06650386
4.565125,0,-0.088333651
4.5701251,0,-0.0061528361
4.5751252,0,-0.01591767
4.5811248,0,0.0098637352
4.585125,0,-0.037849676
4.5901251,0,0.0016316653
4.5951252,0,-0.0006094281
4.6001248,0,0.0078341477
4.6061249,0,0.011379099
4.6101251,0,0.033795979
4.6151252,0,0.048003212
4.6201248,0,0.015931632
4.6251249,0,0.016795691
4.631125,0,-0.025258899
4.6351252,0,0.04569266
4.6401248,0,0.086643331
4.6451249,0,0.03267343
4.650125,0,-0.029355539
4.6561251,0,-0.017405104
4.6601248,0,0.058478341
4.6661248,0,0.0047195898
4.670125,0,0.011835247
4.6756248,0,0.034389589
4.680625,0,0.051477887
4.686625,0,0.052657694
4.6906252,0,-0.034242328
