XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),
79.980873,0.017045725,-0.1705928
79.985878,-0.21590425,0.12321156
79.990875,-0.088138215,0.47488359
79.995872,-0.12045146,0.37520137
80.000877,-0.16650656,0.49430501
80.005875,-0.23626864,0.29519084
80.010376,-0.29101634,0.27998573
80.015373,-0.41560853,0.18240215
80.020378,-0.51845366,-0.031332716
80.025375,-0.56766802,0.13475034
80.030373,-0.63236284,0.14595269
80.036377,-0.63220519,0.12682973
80.040375,-0.71693254,0.13093813
80.045372,-0.76222932,0.12457653
80.050377,-0.81125617,0.12027387
80.055374,-0.84158474,0.13474818
80.060371,-0.85836869,0.13649952
80.065376,-0.91137749,0.16850461
80.070374,-0.91586989,0.11498519
80.075378,-0.92842543,0.16853121
80.080376,-0.95837218,0.052740574
80.085373,-0.89239705,-0.00014084917
80.090378,-0.89025772,-0.13736257
80.095375,-0.83721602,-0.34829575
80.100372,-0.82321137,-0.16767544
80.105377,-0.45791188,-0.20029154
80.110374,-0.59889978,-0.19046617
80.115372,-0.94562089,0.1207855
80.120872,-1.1464179,0.10054855
80.125877,-0.72672635,0.00013129432
80.130875,-0.89446908,0.13801475
80.135872,-0.79168326,0.16797216
80.140877,-0.57901281,0.56981927
80.145874,-0.58400416,0.46861061
80.150871,-0.31081724,0.72724545
80.155876,-0.092495084,0.47801283
80.160873,-0.0087651145,0.67377222
80.166878,0.043278359,0.70306915
80.170876,0.084254369,0.65721333
80.175873,0.15083525,0.72208023
80.180878,0.1524888,0.67611772
80.185875,0.14355887,0.57393372
80.190872,0.14534658,0.49109513
80.195877,0.17735837,0.42054409
80.200874,0.2561855,0.31537017
80.205872,0.26456007,0.35904288
80.211876,0.31396806,0.43154547
80.215874,0.31792995,0.11766061
80.220879,0.2914122,0.28752005
80.225876,0.27624589,0.24682197
80.230873,0.2357209,0.32937664
80.235878,0.24541995,0.1521527
80.240875,0.23763116,0.28397286
80.245872,0.19654356,0.10686524
80.250877,0.13857087,-0.00790249
80.255875,0.062384509,-0.33477712
80.260872,0.093175843,-0.21571341
80.265877,0.075329445,-0.25965127
80.270874,0.091548741,-0.34988189
80.275871,0.15266748,-0.19054762
80.281876,0.22056614,-0.10241739
80.285873,0.33257478,0.01258754
80.290878,0.47391963,-0.18303236
80.295876,0.5560531,-0.28598741
80.300873,0.5963853,-0.37327656
80.305878,0.64520973,-0.27219018
80.311874,0.71206135,-0.21372762
80.315872,0.70985276,-0.20946692
80.320877,0.69419664,-0.15299073
80.326874,0.61996704,-0.041806974
80.330872,0.56309319,0.017770912
80.336876,0.43159062,0.052349895
80.340874,0.36708355,-0.017206255
80.345879,0.2753056,-0.31560525
80.350876,0.18455669,-0.33323181
80.355873,0.15825461,-0.55956811
80.360878,0.044782974,-0.22161695
80.365875,-0.024836285,-0.09961091
80.370377,-0.080594137,-0.037057403
80.375374,-0.081068613,-0.017971104
80.380379,-0.055228379,-0.090530232
80.385376,-0.060755678,-0.09880726
80.390373,0.0087574432,-0.033004407
80.395378,0.053662457,-0.13006708
80.401375,0.14906473,-0.25890619
80.405373,0.21579807,-0.4326888
80.411377,0.28201416,-0.53229392
80.415375,0.21011518,-0.52335894
80.421371,0.051961549,-0.61389291
80.425377,-0.0068538492,-0.61180794
80.430374,-0.086405136,-0.6232878
80.435371,-0.14167781,-0.77075666
80.440376,-0.19955041,-0.65194649
80.445374,-0.18936957,-0.69906217
80.450378,-0.24987049,-0.61000323
80.456375,-0.27166349,-0.4647401
80.460373,-0.3025181,-0.28436875
80.465378,-0.24217671,0.096417129
80.470375,-0.19625843,0.38286322
80.475372,-0.039873112,0.55716366
80.480873,-0.017085556,0.58592534
80.485878,-0.66533458,0.79685998
80.490372,-0.37078902,0.77176762
80.495377,-0.21531664,0.85374111
80.500374,-0.053633589,0.68956929
80.505379,-0.019514961,0.82664591
80.510376,-0.10916208,0.74405497
80.515373,-0.039889976,0.68480211
80.520378,-0.025171259,0.73284274
80.525375,0.010593342,0.54410541
80.530373,0.034419943,0.44858322
80.535378,0.1592512,0.40576652
80.540375,0.098927766,0.37715739
80.546371,0.13524973,0.50565839
80.550377,0.14905918,0.6101169
80.556374,0.13105258,0.54539824
80.560371,0.12826304,0.50982338
80.565376,0.089939721,0.47887459
80.570374,0.093267195,0.37396833
80.575378,0.08340589,0.31626239
80.581375,0.086859211,0.35789812
80.585373,0.082216807,0.3593668
80.590378,0.12883694,0.44981799
80.595375,0.15854241,0.53244275
80.600372,0.22806711,0.74065381
80.605377,0.24911213,0.711366
80.610374,0.20547953,0.72239625
80.615372,0.23616469,0.68669325
80.620377,0.25482756,0.69259298
80.626373,0.28270125,0.742194
80.630379,0.29262662,0.69424075
80.636375,0.36949238,0.55298632
80.640373,0.43459135,0.34951809
80.645378,0.5136776,0.15433446
80.650375,0.47442728,0.11717239
80.655876,0.47231302,0.099221952
80.660873,0.46508393,0.15904613
80.665878,0.40396804,-0.09020143
80.670876,0.31770387,-0.31728151
80.675873,0.28748327,-0.35260019
80.680878,0.26705396,-0.48972374
80.685875,0.24493335,-0.44958678
80.691872,0.19593476,-0.41714004
80.695877,0.16178462,-0.41147229
80.700874,0.14475927,-0.36245605
80.706879,0.142334,-0.51611769
80.710876,0.13493228,-0.57862902
80.716873,0.082370616,-0.71065283
80.720879,0.072382823,-0.74209148
80.725876,0.086407855,-0.71528614
80.730377,0.095686391,-0.66508603
80.735374,0.12682936,-0.69755644
80.740372,0.13319129,-0.69322824
80.745377,0.11750852,-0.69463658
80.751373,0.14276272,-0.81762242
80.755379,0.12965602,-0.79622138
80.760376,0.11945622,-0.86850542
80.765373,0.052704521,-0.95809203
80.771378,-0.011468416,-1.1879472
80.775375,-0.030730681,-1.214396
80.781372,-0.069243647,-1.1968056
80.785378,-0.074930675,-0.94016325
80.790375,-0.016616043,-0.57291001
80.795372,-0.0069890213,-0.23269038
80.800377,0.0035865328,-0.19588067
80.805878,-0.059419934,-0.3068676
80.810875,-0.12918942,-0.46803439
80.816872,-0.16941319,-0.45862728
80.820877,-0.24774633,-0.3005887
80.826874,-0.38580337,0.0010560995
80.830872,-0.40621674,-0.0011793651
80.836876,-0.47640276,-0.08194907
80.840874,-0.51324105,-0.13059914
80.845879,-0.56478149,-0.19655944
80.850876,-0.57555485,-0.23673953
80.855873,-0.5824706,-0.19646336
80.861877,-0.56577879,-0.11177533
80.865372,-0.30524513,0.0022362038
80.870377,-0.35089967,-0.007427366
80.875374,-0.61877662,0.17247188
80.880379,-0.55853587,0.14566812
80.885376,-0.25299156,0.1337027
80.890373,-0.39206669,-0.042144962
80.895378,-0.17450206,-0.21650298
80.900375,-0.18069047,-0.17007573
80.905373,-0.059025168,-0.037804734
80.910873,-0.087913774,0.018160876
80.915878,-0.048543114,0.17969197
80.920876,-0.045754522,0.24664725
80.925873,-0.043318961,0.21135432
80.930878,-0.035117459,0.22283673
80.935875,-0.02446416,0.2233624
80.941872,0.044326358,0.31780928
80.945877,0.026695633,0.27876988
80.950874,0.034627564,0.28402215
80.955376,0.036956787,0.32595918
80.960373,-0.0072291177,0.22686368
80.965378,-0.062864996,0.26173508
80.970375,-0.064818107,-0.031705357
80.975372,-0.070177719,-0.18329288
80.980377,-0.078570932,-0.12153582
80.986374,-0.077151649,-0.13132159
80.990372,-0.041213587,-0.15698949
80.995377,-0.019635981,0.031782895
81.000374,0.041857582,0.10626832
81.005379,0.07340461,0.31710714
81.010376,0.043169655,0.30860767
81.015373,0.069252692,0.33649272
81.021378,0.031130685,0.366292
81.025375,0.033691905,0.34976876
81.031372,-0.0011255819,0.30944091
81.035378,-0.0020587926,0.26955289
81.040375,0.094144784,0.044558648
81.046371,0.15223719,-0.32669607
81.050377,0.18194303,-0.29666063
81.055374,0.20745653,-0.3425737
81.060371,0.25023311,-0.25723723
81.065376,0.27628487,-0.2730011
81.071373,0.27880478,-0.31268254
81.075378,0.2575973,-0.36214933
81.080376,0.19853735,-0.48339611
81.085373,0.15914533,-0.61693555
81.090378,0.15790285,-0.59836185
81.095375,0.15320824,-0.61818981
81.101372,0.15240473,-0.63002557
81.105377,0.14710198,-0.59389728
81.111374,0.11685716,-0.61173797
81.115372,0.082090527,-0.42223203
81.120377,0.022739032,-0.37219507
81.125374,-0.025273394,-0.18195695
81.131378,-0.04257917,-0.24861203
81.135376,-0.095308989,-0.17554221
81.141373,-0.2542018,0.17248861
81.145378,-0.29794276,0.27156067
81.150375,-0.30320147,0.19896907
81.155373,-0.34196618,0.24369098
81.161377,-0.37198603,0.23121303
81.165375,-0.38705894,0.26369575
81.170372,-0.44475254,0.17996521
81.175377,-0.41708383,0.28944266
81.180374,-0.43121576,0.21510303
81.186378,-0.44914824,0.3017593
81.190376,-0.45224175,0.29280037
81.196373,-0.46277428,0.35532197
81.200378,-0.47709429,0.32032523
81.205376,-0.42797861,0.35378766
81.210373,-0.38390091,0.26133886
81.215874,-0.26367107,-0.065625928
81.220879,-0.24967578,-0.13450544
81.225876,-0.23974696,-0.22480631
81.230873,-0.21631505,-0.13906579
81.236877,-0.15971774,-0.04114062
81.240875,-0.15030496,0.020032441
81.246872,-0.11852149,0.056970011
81.250877,-0.080049783,0.1860828
81.255875,-0.036385138,0.32306981
81.260872,-0.0038885798,0.42026117
81.266876,0.0021159793,0.39830124
81.270874,0.014126806,0.39458472
81.276878,0.028753303,0.30001402
81.280876,-0.02352602,0.17553081
81.286873,-0.086378194,0.054576281
81.290878,-0.15296212,-0.13395861
81.296875,-0.16455105,-0.16306357
81.300873,-0.18548399,-0.21095069
81.306877,-0.12496316,-0.097455181
81.310371,-0.62224919,0.026330383
81.315872,-0.46969727,-0.067794301
81.320374,-0.089618921,0.070817523
81.325378,0.11916544,0.059331413
81.330376,-0.066236801,0.2286642
81.335373,0.098678157,0.097789325
81.340378,0.057293475,0.17171781
81.345375,0.054255575,0.097185865
81.350372,-0.0038626376,0.026755191
81.355873,-0.11207733,-0.31269541
81.360878,-0.0063238884,-0.25447217
81.366875,0.15514949,-0.55862761
81.370872,0.17052774,-0.56651485
81.376877,0.15186664,-0.48887265
81.380875,0.15985838,-0.47930926
81.386871,0.19245851,-0.51341563
81.390877,0.20719479,-0.56668949
81.395874,0.22473311,-0.49515873
81.400871,0.19085892,-0.48603553
81.405876,0.22593239,-0.36063436
81.410873,0.12077358,-0.30549943
81.415878,0.084792033,-0.1108368
81.421875,0.079911582,-0.16638388
81.425873,0.073544309,-0.13210681
81.430878,0.028913334,-0.090321273
81.435875,-0.0087787844,0.036732856
81.440872,-0.049332362,0.14574613
81.446877,-0.05149065,0.24821019
81.450874,-0.08540874,0.33041048
81.455872,-0.071149148,0.22962904
81.460876,-0.033234768,0.14698541
81.465874,-0.0020206047,0.059498508
81.471878,0.027670359,-0.064643137
81.475876,0.050216459,-0.12445879
81.480873,0.046328586,-0.12588668
81.485878,0.029896487,-0.0636722
81.490875,0.0032619284,-0.038772341
81.496872,-0.055209804,-0.10323037
81.500877,-0.066772871,-0.06582161
81.505875,-0.15213469,0.14351475
81.510872,-0.23262325,0.26459876
81.515877,-0.25179309,0.42554462
81.521873,-0.24995209,0.43922037
81.525871,-0.24974564,0.42234218
81.531876,-0.19321825,0.32226089
81.535873,-0.26707983,0.43692064
81.540878,-0.28001517,0.39043799
81.546875,-0.30081102,0.33958834
81.550873,-0.30199689,0.28448513
81.555878,-0.3293474,0.37325236
81.560875,-0.33577576,0.43412417
81.565872,-0.35241547,0.4220292
81.571877,-0.35006413,0.42313802
81.575874,-0.33182836,0.42088112
81.581879,-0.10305203,0.28459483
81.585876,-0.18776301,0.10158379
81.590874,-0.062084727,-0.070178702
81.595879,-0.00077571947,-0.1956937
81.600876,0.17540543,-0.3089492
81.605873,0.1912183,-0.1854596
81.610878,0.17428081,-0.029051272
81.616875,0.18720095,0.1738649
81.620872,0.18427302,0.17512421
81.626877,0.23059396,0.17192622
81.630875,0.24181639,0.22919993
81.636871,0.24608688,0.22229837
81.640877,0.26116925,0.2337857
81.645874,0.28281292,0.20996776
81.650375,0.31129551,0.20134072
81.655373,0.33174476,0.16525438
81.660378,0.36449301,0.089318573
81.665375,0.40322578,-0.04275519
81.671371,0.36023507,-0.28255823
81.675377,0.26124945,-0.5834921
81.681374,0.25217715,-0.66359967
81.685371,0.25299838,-0.68756497
81.690376,0.25201768,-0.7113927
81.696373,0.22254317,-0.70866007
81.700378,0.20714881,-0.66700065
81.706375,0.21871835,-0.6820845
81.710373,0.2318397,-0.72037065
81.715378,0.23473361,-0.73617423
81.720375,0.1997025,-0.66730273
81.725372,0.13168558,-0.48718041
81.731377,0.031050023,-0.25055742
81.735374,0.058801617,-0.022593997
81.740372,-0.11370432,0.21443832
81.745377,-0.13685887,0.30724019
81.750374,-0.18527088,0.38319036
81.756378,-0.17338063,0.37781984
81.760376,-0.2117891,0.39734209
81.765373,0.18331778,0.44733077
81.770378,-0.67326212,0.23984982
81.775375,-0.099207625,0.15473154
81.780373,-0.21974316,-0.3126758
81.785378,-0.70295149,-0.21625379
81.790375,-0.17782432,-0.53270477
81.795372,-0.3825376,-0.58325434
81.800377,-0.43199927,-0.4398883
81.805374,-0.22915441,-0.3271679
81.810371,-0.30584875,-0.23109458
81.815376,-0.25708777,-0.027895076
81.820374,-0.26163584,-0.12774697
81.826378,-0.33212644,-0.19107006
81.830376,-0.38712633,-0.15446301
81.836372,-0.45941404,-0.098218165
81.840378,-0.5086714,-0.070226826
81.845375,-0.52684289,0.035763834
81.850876,-0.49942338,0.21511361
81.855873,-0.44455805,0.27609286
81.860878,-0.39861339,0.36603791
81.866875,-0.34471521,0.52038789
81.870872,-0.34649655,0.51805508
81.875877,-0.32504025,0.5343008
81.880875,-0.30824769,0.50244933
81.885872,-0.27377039,0.42912868
81.891876,-0.29064289,0.17039891
81.895874,-0.25970557,-0.11377566
81.900871,-0.17741628,-0.55361986
81.905876,-0.14023454,-0.49675879
81.910873,-0.064181075,-0.57509077
81.916878,0.00067378726,-0.51613146
81.920876,0.039618053,-0.41810247
81.925873,0.039279394,-0.34053123
81.930878,0.030760108,-0.2930972
81.935875,0.024901178,-0.24891269
81.941872,0.016494857,-0.1814778
81.945877,0.02182517,-0.11027946
81.950874,0.061675172,-0.0084516751
81.955872,0.068998359,0.08542046
81.960876,0.11462064,0.1800105
81.966873,0.15499964,0.24701554
81.970879,0.17947724,0.30503356
81.976875,0.21152371,0.31831962
81.980873,0.24775811,0.31736392
81.985374,0.31001914,0.26649091
81.990372,0.38471866,0.1532295
81.995377,0.45492977,0.11643007
82.001373,0.44850427,0.095427252
82.005379,0.48272532,0.077421561
82.011375,0.51257914,0.070896879
82.015373,0.53927839,0.081669614
82.020378,0.55393624,0.095407829
82.025375,0.57196146,0.10893393
82.030373,0.57624614,0.12890016
82.036377,0.60395998,0.13675231
82.040375,0.59076649,0.22321795
82.045372,0.53599805,0.39457965
82.050377,0.49666789,0.59687835
82.056374,0.40479708,0.79203743
82.060371,0.43587571,0.89415044
82.066376,0.39981484,0.91851652
82.070374,0.38733682,0.91624641
82.075378,0.32893804,0.92367959
82.081375,0.293055,0.94075137
82.085373,0.29365534,0.90829855
82.090378,0.27693415,0.78849065
82.095375,0.2506611,0.49098271
82.100372,0.16860001,0.094861209
82.106377,0.18846419,-0.10759471
82.110374,0.21678272,-0.1527511
82.115372,0.22891179,-0.065417722
82.120377,0.20735925,0.035204146
82.125374,0.27734548,0.21648481
82.131378,0.35999081,0.39910969
82.135376,0.34248269,0.40090364
82.140373,0.35303891,0.40104663
82.145378,0.3595863,0.40118188
82.150375,0.35906616,0.41759223
82.156372,0.31679615,0.31421906
82.160378,0.26368779,0.14038607
82.165375,0.19338375,-0.064251661
82.170372,0.17051308,-0.053674698
82.175377,0.13869232,0.19847855
82.180374,0.10024069,0.46220919
82.186378,0.072365507,0.74707979
82.190376,0.13499691,0.75412858
82.195374,0.15893827,0.8302626
82.201378,0.18637222,0.71811521
82.205376,0.20346361,0.59485132
82.211372,0.26301977,0.2425482
82.215378,0.29063451,-0.18870196
82.220375,0.3171351,-0.51625764
82.226372,0.32776582,-0.58729655
82.230377,0.32565191,-0.56946796
82.235374,0.36152041,-0.46577135
82.240372,0.40573898,-0.34651023
82.245377,0.46378791,-0.23477857
82.250374,0.19464637,-0.15768379
82.255379,0.28342843,-0.3214125
82.260376,0.44897372,-0.15754689
82.265877,0.48311251,-0.28104323
82.270874,0.36758626,-0.11980627
82.275871,0.47177064,-0.20519111
82.280876,0.45799124,-0.0028499083
82.285873,0.4850527,-0.048143618
82.290878,0.52361327,0.078828633
82.295876,0.51481342,0.081287757
82.301872,0.51661742,0.12755458
82.305878,0.52612543,0.19078435
82.310875,0.51115292,0.21891077
82.315872,0.471156,0.29224983
82.320877,0.45427763,0.2713795
82.326874,0.43234685,0.28289685
82.330872,0.43781155,0.2496268
82.335876,0.41535154,0.21244025
82.340874,0.41359815,0.24489397
82.345879,0.37881613,0.1542199
82.350372,0.34228173,0.18680178
82.355377,0.28532091,0.22168128
82.360374,0.16609456,0.3289552
82.365372,0.11873948,0.60089046
82.370377,0.036736719,0.63387889
82.375374,-0.094673328,0.68898714
82.380379,-0.10407391,0.54056609
82.385376,-0.20213376,0.14500487
82.390373,-0.27484041,-0.083817847
82.395378,-0.34010613,-0.19812205
82.401375,-0.42255089,-0.21393281
82.405373,-0.42833805,-0.23503087
82.410378,-0.51321477,-0.15884341
82.415375,-0.57542771,-0.081080124
82.420372,-0.62605137,-0.047582425
82.426376,-0.64462024,-0.016630579
82.430374,-0.64210117,-0.016141232
82.435371,-0.60009873,0.010873601
82.440376,-0.54962027,0.024000259
82.445374,-0.50981098,0.049129736
82.451378,-0.45490515,0.16966155
82.455376,-0.42259309,0.21251206
82.460373,-0.41784516,0.16361606
82.465378,-0.38484693,0.06608393
82.470375,-0.36995083,-0.033909842
82.476372,-0.40553567,-0.25084707
82.480377,-0.43746892,-0.53580087
82.485374,-0.48013043,-0.71496576
82.491379,-0.49511591,-0.63442427
82.495377,-0.56392026,-0.49301654
82.501373,-0.55337107,-0.56775618
82.505379,-0.564928,-0.55095506
82.510376,-0.57683134,-0.52758461
82.515373,-0.58358097,-0.55104798
82.520378,-0.59060788,-0.50387657
82.526375,-0.57037473,-0.50497574
82.530373,-0.53661871,-0.54641521
82.536377,-0.48998272,-0.57459873
82.540375,-0.41680509,-0.65105683
82.545372,-0.26932362,-0.8486231
82.551376,-0.081720315,-0.93537617
82.555374,0.016927293,-0.80843562
82.561378,0.18147656,-0.47702017
82.565376,0.26935214,-0.24581617
82.571373,0.30058959,-0.1345247
82.575378,0.34059039,-0.12513843
82.580376,0.32471243,-0.18581937
82.586372,0.32000759,-0.066293381
82.590378,0.32238159,-0.0090829339
82.596375,0.32875746,0.057199262
82.600372,0.33709544,0.14351013
82.605377,0.33770266,0.17823362
82.611374,0.33348954,0.25464326
82.615372,0.32742089,0.29638585
82.621376,0.32910392,0.33054066
82.625374,0.33962414,0.36669943
82.630379,0.30091146,0.47949228
82.635376,0.31603655,0.52505726
82.640373,0.34820002,0.48873588
82.645378,1.1131976,0.62960041
82.650375,1.0909089,0.57398826
82.655373,0.57900465,0.46502927
82.660378,0.062706329,0.26613709
82.665375,0.17095681,0.12083201
82.670372,0.063516133,-0.144042
82.675377,-0.13182144,0.073313408
82.680374,-0.065023609,0.17132762
82.685371,-0.17185272,0.21367221
82.690376,-0.19884312,0.21639065
82.695877,-0.23711656,0.062392473
82.700874,-0.23006105,0.043034401
82.705872,-0.26331514,0.11208874
82.710876,-0.29081526,0.054895945
82.716873,-0.32332626,0.098097622
82.720879,-0.36457396,0.048843104
82.726875,-0.39974895,0.050723586
82.730873,-0.41457039,-0.053628284
82.735878,-0.40060237,-0.053442594
82.741875,-0.41860163,-0.13804156
82.745872,-0.41627014,-0.11857913
82.750877,-0.47150347,0.045472998
82.755875,-0.45569551,-0.032164797
82.761871,-0.45378792,-0.057331648
82.765877,-0.46731329,-0.15036683
82.770874,-0.48392442,-0.17174926
82.775871,-0.5072878,-0.21342003
82.780876,-0.50801015,-0.32491395
82.785873,-0.51296031,-0.28656545
82.790878,-0.51575804,-0.38233116
82.795876,-0.46220428,-0.37775043
82.800873,-0.43110636,-0.57482809
82.806877,-0.38477933,-0.65620422
82.810875,-0.37586752,-0.7395969
82.816872,-0.34088498,-0.79323304
82.820877,-0.33747587,-0.81772065
82.826874,-0.34909126,-0.82140851
82.830872,-0.34647617,-0.92783642
82.835373,-0.33897239,-0.81140435
82.840378,-0.31878203,-0.84338588
82.845375,-0.30113354,-0.83373386
82.851372,-0.2831144,-0.78991163
82.855377,-0.27874857,-0.86128581
82.861374,-0.26932022,-0.86691409
82.865372,-0.26162738,-0.8948878
82.870377,-0.22700094,-0.86688
82.875374,-0.16976261,-0.76708049
82.880379,-0.091792688,-0.5468713
82.885376,-0.012782357,-0.42580563
82.890373,0.057289299,-0.12244139
82.896378,0.13143133,0.022331504
82.900375,0.1083533,0.14640039
82.906372,0.099281028,0.27082279
82.910378,0.082401693,0.33220509
82.916374,0.084258713,0.39436787
82.920372,0.070343681,0.43084264
82.925377,0.063627101,0.60284495
82.930374,0.068012871,0.55870593
82.935371,0.059856206,0.60866517
82.940376,0.074613281,0.66211534
82.946373,0.082114406,0.72402537
82.950378,0.078509264,0.71316719
82.956375,0.077795878,0.71767509
82.960373,0.077023871,0.7710858
82.966377,0.025111822,0.66732711
82.970375,-0.026081149,0.54861355
82.975372,-0.097947925,0.32113934
82.980377,-0.058252789,0.32254082
82.985374,-0.12361912,0.23499879
82.991379,-0.22986589,0.024929205
82.995377,-0.24799946,-0.086729281
83.000374,-0.20464908,-0.12437882
83.005379,-0.85018927,0.03265756
83.010376,-0.57391948,-0.014665745
83.015373,-0.21745309,0.20124984
83.020378,0.14654173,0.21229644
83.025375,-0.13147555,0.40023899
83.030373,0.051821053,0.3098667
83.035378,0.051565126,0.45842987
83.040375,0.011350392,0.29576331
83.045372,0.097587287,0.19934869
83.050377,0.1487042,0.019373195
83.056374,0.21160978,-0.21778817
83.060371,0.25279248,-0.084308922
83.066376,0.33279929,0.13907272
83.070374,0.39787516,0.32248512
83.075378,0.42271519,0.23877466
83.080376,0.41113028,0.21187986
83.085373,0.33454782,0.23388273
83.091377,0.29445612,0.23202264
83.095375,0.22680242,0.085177906
83.101372,0.19991161,0.02550092
83.105377,0.18319456,-0.040204018
83.110374,0.16759199,-0.12554321
83.115372,0.1705441,-0.19835669
83.120377,0.2008881,-0.28154263
83.125374,0.23571652,-0.20511353
83.130379,0.25327465,-0.15537612
83.135376,0.23726054,0.022592137
83.140373,0.25844252,0.073633812
83.146378,0.25414631,0.099659733
83.150375,0.25026673,0.036170214
83.156372,0.16443613,-0.13326792
83.160378,0.16609448,-0.29253492
83.165375,0.1996685,-0.33577824
83.171371,0.21144715,-0.40087974
83.175377,0.20819399,-0.43094826
83.181374,0.1883485,-0.51293302
83.185371,0.190815,-0.45239183
83.190376,0.18042792,-0.55273318
83.195374,0.1959229,-0.51934379
83.200378,0.22241195,-0.62776333
83.205376,0.23150034,-0.67185473
83.210373,0.22411112,-0.74078053
83.215378,0.22627576,-0.76050699
83.221375,0.19834428,-0.69390124
83.225372,0.16696836,-0.68622708
83.230377,0.1077908,-0.46901613
83.235374,0.052412815,-0.39915776
83.241379,0.0034455743,-0.28621954
83.245377,-0.0019021174,-0.26414827
83.251373,-0.00291332,-0.26598865
83.255379,0.001350399,-0.20460629
83.261375,-0.031725496,-0.11144778
83.265373,-0.055406589,-0.069800906
83.270378,-0.068398513,-0.18363214
83.275375,-0.051045123,-0.20509285
83.280373,-0.070518427,-0.22571361
83.286377,-0.068746321,-0.29489958
83.290375,-0.11122282,-0.25670886
83.296371,-0.12708865,-0.24205761
83.300377,-0.13729732,-0.28609762
83.306374,-0.13918713,-0.25559428
83.310371,-0.13369307,-0.23707937
83.315376,-0.088723518,-0.15947649
83.320374,-0.097727284,0.14473537
83.326378,-0.11830068,0.51421124
83.330376,-0.12483507,0.75209743
83.336372,-0.12615816,0.73084444
83.340378,-0.11743147,0.69545722
83.346375,-0.094396614,0.62190241
83.350372,-0.077939242,0.57523024
83.355873,-0.059221655,0.54274631
83.360878,-0.081355698,0.45531067
83.366875,-0.02214824,0.39685845
83.370872,-0.02009381,0.37254375
83.376877,-0.017853186,0.32135174
83.380875,0.021457437,0.283636
83.385872,0.052240841,0.226864
83.391876,0.10070615,0.063815095
83.395874,0.12937064,-0.033195104
83.401878,0.1585023,-0.15215966
83.405876,0.16602872,-0.14970987
83.410378,0.2444624,-0.10155179
83.415375,0.41614148,-0.10726138
83.420372,0.17087808,0.06231872
83.425377,0.078061834,0.031789925
83.430374,-0.093059823,0.32183027
83.435371,0.022088178,0.32364142
83.440376,-0.10578632,0.37009054
83.445374,-0.10633922,0.35824829
83.450378,-0.12271651,0.16126616
83.455376,-0.22263685,0.18406707
83.460373,-0.21074492,0.13658701
83.465378,-0.19538052,0.20531094
83.470375,-0.18673642,0.22710826
83.475372,-0.24133499,0.1609979
83.480377,-0.30638519,-0.051160391
83.486374,-0.29473755,-0.048325997
83.490372,-0.2640017,-0.038319759
83.496376,-0.21260977,-0.17659457
83.500374,-0.19950141,-0.28707027
83.505379,-0.098256506,-0.43228173
83.510376,-0.065359518,-0.57956934
83.515373,-0.045757737,-0.51150542
83.520378,-0.034241892,-0.56207246
83.525375,0.017496141,-0.55266863
83.531372,0.027446628,-0.49718893
83.535378,0.03502965,-0.63191515
83.540375,0.027679501,-0.48612067
83.545372,-0.054721136,-0.39350712
83.550377,-0.086538635,-0.17099056
83.556374,-0.15125905,-0.11077081
83.560371,-0.12488228,-0.07989455
83.565376,-0.11049794,-0.08607813
83.571373,-0.11216561,-0.015896216
83.575378,-0.11864104,0.053655032
83.581375,-0.12125129,0.31495541
83.585373,-0.15092058,0.40148583
83.590378,-0.25605181,0.61989284
83.595375,-0.23039575,0.55064666
83.600372,-0.25622058,0.6629945
83.605377,-0.28873342,0.58551127
83.611374,-0.32501554,0.54991335
83.615372,-0.37009746,0.34689224
83.621376,-0.38568646,0.17398682
83.625374,-0.37145752,0.12408505
83.630379,-0.34006387,0.23869883
83.635376,-0.32148176,0.2889474
83.640373,-0.32247287,0.38689083
83.646378,-0.31818327,0.42770281
83.650375,-0.38085735,0.25049654
83.656372,-0.43357414,0.021411607
83.660378,-0.42021099,0.063797154
83.666374,-0.41648874,-0.011457738
83.670372,-0.4089047,0.017419627
83.676376,-0.40437245,-0.059207212
83.680374,-0.3667995,0.024749013
83.685875,-0.31955761,0.22986385
83.690872,-0.29109031,0.45792061
83.695877,-0.25731748,0.40263298
83.700874,-0.24187057,0.40545014
83.706879,-0.21993978,0.3590818
83.710876,-0.21546251,0.33945897
83.715874,-0.1524649,0.16993763
83.720879,-0.04247015,-0.077798456
83.725876,0.00095876667,-0.19421029
83.731873,0.035513986,-0.22278641
83.735878,0.060768761,-0.26143005
83.741875,0.081962407,-0.28137454
83.745872,0.094136111,-0.24931823
83.751877,0.099868983,-0.23487557
83.755875,0.11830818,-0.35087231
83.760872,0.080736913,-0.41683716
83.766876,0.017011678,-0.62740821
83.770874,0.010510369,-0.68169212
83.776878,0.014492502,-0.70262128
83.780876,0.044647973,-0.61696696
83.785873,0.091391474,-0.5097031
83.790878,0.14405182,-0.34027514
83.795876,0.19586147,-0.2047793
83.801872,0.14736094,-0.30946714
83.805878,0.16077709,-0.26087809
83.811874,0.11013985,-0.12109031
83.815872,0.17003423,-0.18030475
83.820877,0.2178649,-0.22987357
